energy_gev,unoscillated_numu_flux_per_gev_m2_pot,p_mumu_prem,p_mumu_constant_2p848,cc_xsec_1e38_cm2,selection_efficiency_proxy,selected_events_per_gev_per_pot
44.125,1.14160184e-14,0.9917814844360344,0.9917764191495217,29.307420972393615,0.35397045,2.8293466519602718e-21
44.375,8.33332e-15,0.9918735849018318,0.9918685749300754,29.490422878931465,0.35186975,2.0660851199638896e-21
44.625,7.3330696e-15,0.9919641472240803,0.9919591916682382,29.66840103915141,0.34976904999999997,1.8183111200779884e-21
44.875,7.9646596e-15,0.9920532054329181,0.9920483034134183,29.84644531596718,0.34766834999999996,1.975017047700339e-21
45.125,6.9498324e-15,0.9921407926232694,0.9921359432794304,30.02455534103737,0.34656777499999997,1.7283165707612992e-21
45.375,7.587812e-15,0.9922269409859471,0.9922221434751505,30.202730750101992,0.346467325,1.897784803042503e-21
45.625,8.2326532e-15,0.9923116818362658,0.9923069353339999,30.380971182914983,0.34636687499999996,2.070793642605935e-21
45.875,6.6116572e-15,0.9923950456433609,0.9923903493423252,30.55927628317827,0.346266425,1.672473547296805e-21
46.125,7.2504616e-15,0.9924770620568741,0.9924724151667034,30.737645698477174,0.34616597499999996,1.8443868087458224e-21
46.375,9.0980532e-15,0.9925577599334009,0.9925531616802293,30.916079080217294,0.346065525,2.3273296444461516e-21
46.625,5.9346584e-15,0.9926371673618017,0.9926326169878286,31.094576083562718,0.345965075,1.526560608867126e-21
46.875,7.78908e-15,0.9927153116877916,0.9927108084506299,31.27313636737555,0.345864625,2.0146488577549212e-21
47.125,6.0656308e-15,0.9927922195368618,0.9927877627094392,31.451759594156755,0.345764175,1.57750292063541e-21
47.375,5.20929e-15,0.9928679168369696,0.9928635057073634,31.630445429988246,0.345663725,1.3621973145423077e-21
47.625,5.5785636e-15,0.992942428841364,0.9929380627116018,31.80919354447617,0.345563275,1.4666875011908154e-21
47.875,5.9440728e-15,0.9930157801477494,0.9930114583344505,31.988003610695444,0.345462825,1.5712294838570536e-21
48.125,3.7955864e-15,0.9930879947205364,0.9930837165535531,32.17259360734868,0.345362375,1.0088778861774257e-21
48.375,6.071348e-15,0.993159095908365,0.9931548607314182,32.37639463864863,0.34526192499999997,1.6236485069550856e-21
48.625,5.1597468e-15,0.9932291064645771,0.9932249136342494,32.580384693202404,0.345161475,1.3882486066827481e-21
48.875,5.2238736e-15,0.99329804856445,0.9932938974500993,32.7845627991595,0.345061025,1.4139968450092363e-21
49.125,5.2690332e-15,0.9933659438228707,0.9933618338063882,32.98892799461176,0.344960575,1.4347913889711768e-21
49.375,4.661368e-15,0.9934328133116397,0.9934287437868032,33.19347932744152,0.344860125,1.2769048706296952e-21
49.625,3.3638324e-15,0.9934986775749768,0.9934946479476056,33.398215855173014,0.344759675,9.269413718415634e-22
49.875,4.3207644e-15,0.9935635566460936,0.9935595663333765,33.6031366448265,0.344659225,1.1976691370316807e-21
50.125,6.85691e-15,0.9936274700617438,0.9936235184922115,33.80824077277558,0.344558775,1.911828008929927e-21
50.375,3.1235836e-15,0.9936904368769455,0.9936865234903961,34.013527324607175,0.344458325,8.759987682301742e-22
